wave,only_means,message,prevent,condemn,justified,mate_compete,job_compete,life_satisfaction,excess_males,age,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,left_right,afd,muslim_att,afd_att,contact_att,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife
2,NA,2,2,1,2,NA,NA,NA,0.9851282051282052,39,30-39,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",12,Unemployed / seeking work,"2,000 to below 2,500 <80>",2,7,11-20 kilometers,50 <96> 249,5,0,0.625,0.3333333333333333,0,1,Scenario 2,2,3,3,4,3,3,4,3,2,2,4,2,4,2,4,4,1
4,1,2,2,1,2,3,3,3,1.0371203599550056,61,60 and older,Male,Niedersachsen,1,Married,Protestant,13,Civil servant,"3,500 to below 4,000 <80>",2,6,3-5 kilometers,250 <96> 499,4,0,1,0.6666666666666666,0,NA,NA,NA,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2
4,2,2,2,2,2,2,2,8,1.0476056338028168,20,18-29,Male,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",15,"In schooling / vocational training, student","4,000 to below 4,500 <80>",6,6,3-5 kilometers,50 <96> 249,5,0,0.25,0,0,NA,NA,NA,3,3,3,4,3,2,2,2,2,2,2,2,3,3,3,3
2,NA,3,4,1,2,NA,NA,NA,1.1456531634046427,55,50-59,Male,Niedersachsen,1,"Single, without partner",Other Christian,10,Unemployed / seeking work,"500 to below 1,000 <80>",1,7,6-10 kilometers,1 <96> 49,5,0,0.875,0,0,1,Scenario 2,3,2,2,4,4,3,4,4,4,3,4,4,4,3,3,4,3
4,1,2,2,2,2,1,2,8,1.1456531634046427,55,50-59,Male,Niedersachsen,1,"Single, without partner",Other Christian,11,Unemployed / seeking work,"500 to below 1,000 <80>",1,5,6-10 kilometers,1 <96> 49,5,0,0.5,0.3333333333333333,0,NA,NA,NA,3,2,4,4,4,4,3,3,3,3,3,4,3,1,1,1
4,1,1,1,1,1,1,1,1,1.0192909280500522,55,50-59,Female,Niedersachsen,1,Married,Protestant,13,Homemaker,"2,500 to below 3,000 <80>",2,6,3-5 kilometers,1 <96> 49,5,2,0,0,0.16666666666666666,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,3
2,1,1,1,1,1,NA,NA,NA,1.0192909280500522,55,50-59,Female,Niedersachsen,1,Married,Protestant,13,Homemaker,"2,500 to below 3,000 <80>",2,5,3-5 kilometers,1 <96> 49,5,0,0,0,0,1,Scenario 1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,3,1,3
4,2,1,1,1,1,1,1,6,1.0192909280500522,47,40-49,Male,Niedersachsen,1,Married,Other non-Christian religion,16,Employee in low / medium position,"2,500 to below 3,000 <80>",4,4,Don't know,1 <96> 49,5,0,0.375,0,0.16666666666666666,NA,NA,NA,3,3,3,2,3,3,1,2,3,3,2,2,2,3,2,2
2,2,2,2,3,2,NA,NA,NA,1.0793694690265487,38,30-39,Male,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",10,Unemployed / seeking work,below 500 <80>,1,5,11-20 kilometers,250 <96> 499,5,0,0.75,0,0.3333333333333333,1,Scenario 1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
4,2,1,1,1,1,1,1,3,1.0793694690265487,62,60 and older,Male,Niedersachsen,1,"With partner, living together",Protestant,12,Retired,"500 to below 1,000 <80>",2,2,Less than 3 kilometer,250 <96> 499,9,90,0.5,1,0.3333333333333333,NA,NA,NA,2,3,3,3,3,2,4,3,4,2,4,2,2,3,3,3
4,3,2,2,3,2,2,2,9,1.0793694690265487,38,30-39,Male,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",10,Unemployed / seeking work,below 500 <80>,1,5,6-10 kilometers,50 <96> 249,5,0,0.5,0,0,NA,NA,NA,3,4,3,4,2,3,3,3,2,3,2,3,2,2,2,2
4,2,4,4,1,4,3,3,10,1.0478260869565217,51,50-59,Female,Niedersachsen,1,Married,No answer,10,Homemaker,"1,000 to below 1,500 <80>",1,6,3-5 kilometers,50 <96> 249,1,79,0.25,1,0.8333333333333334,NA,NA,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
2,1,1,1,4,1,NA,NA,NA,1.0603190428713858,34,30-39,Male,Niedersachsen,1,"With partner, living together",Roman Catholic,19,Employee in low / medium position,"1,000 to below 1,500 <80>",2,2,3-5 kilometers,1 <96> 49,7,30,0.875,1,0.5,2,NA,NA,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4
4,3,2,3,2,2,4,3,8,1.1153483992467044,34,30-39,Male,Niedersachsen,1,"Single, without partner",No answer,10,Unskilled worker,"1,500 to below 2,000 <80>",2,3,Don't know,1 <96> 49,5,67,0.25,1,0.3333333333333333,NA,NA,NA,3,3,4,4,2,2,3,3,3,3,3,2,2,3,4,3
2,NA,2,2,2,2,NA,NA,NA,1.1167933655839668,50,40-49,Female,Niedersachsen,1,"With partner, not living together",Protestant,16,Employee in low / medium position,"2,000 to below 2,500 <80>",2,8,Less than 3 kilometer,1 <96> 49,4,0,1,0.3333333333333333,0,1,Scenario 2,2,3,2,3,3,3,3,3,4,4,3,4,3,4,4,4,4
2,2,2,2,2,2,NA,NA,NA,1.0236399454462797,26,18-29,Female,Niedersachsen,1,"Single, without partner",Roman Catholic,11,Employee in low / medium position,"1,500 to below 2,000 <80>",3,5,Less than 3 kilometer,500 <96> 999,5,4,0.75,0.3333333333333333,0.16666666666666666,1,Scenario 1,2,2,3,4,3,3,2,3,3,3,2,3,2,2,3,2,2
2,4,2,2,1,3,NA,NA,NA,1.133452754142409,60,50-59,Male,Niedersachsen,1,Widowed,"No, I don't feel close to any religion",15,Self-employed / freelancer,No answer,5,7,Don't know,50 <96> 249,6,2,1,0.6666666666666666,0.5,1,Scenario 1,2,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,4
4,1,1,1,2,2,1,2,8,1.133452754142409,29,18-29,Female,Niedersachsen,1,"With partner, living together",Roman Catholic,13,Employee in low / medium position,No answer,2,7,Don't know,50 <96> 249,5,0,0.5,0,0,NA,NA,NA,3,3,3,3,3,3,2,2,2,3,1,3,1,3,3,1
4,1,1,1,1,1,2,2,6,1.1195219123505975,59,50-59,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",10,Homemaker,"2,000 to below 2,500 <80>",2,3,Don't know,50 <96> 249,5,1,0.75,0,0,NA,NA,NA,3,3,4,3,2,3,3,3,3,3,2,3,2,3,3,2
2,2,1,1,2,1,NA,NA,NA,1.0891938250428816,25,18-29,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Permanently sick or disabled,"1,000 to below 1,500 <80>",2,5,Less than 3 kilometer,50 <96> 249,3,10,0.75,0.6666666666666666,0.16666666666666666,2,NA,NA,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2
4,1,1,1,3,1,1,1,4,1.133042529989095,57,50-59,Female,Niedersachsen,1,Married,Roman Catholic,12,Employee in low / medium position,"1,500 to below 2,000 <80>",4,4,More than 50 kilometer,500 <96> 999,5,70,0.875,0.6666666666666666,0.16666666666666666,NA,NA,NA,4,4,4,4,4,4,3,3,4,3,3,3,4,4,2,2
4,3,4,4,3,4,3,4,9,0.9745222929936306,63,60 and older,Male,Niedersachsen,1,Married,Roman Catholic,17,Employee in high position,"2,500 to below 3,000 <80>",3,7,More than 50 kilometer,50 <96> 249,6,2,0.875,0.6666666666666666,0.6666666666666666,NA,NA,NA,3,3,4,4,4,2,4,4,3,2,3,1,2,4,3,3
4,2,1,1,1,2,2,3,4,1.1176895306859205,54,50-59,Male,Niedersachsen,1,Married,No answer,11,Employee in low / medium position,"3,500 to below 4,000 <80>",2,5,Less than 3 kilometer,1 <96> 49,3,0,0.875,1,0,NA,NA,NA,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3
2,1,2,2,2,1,NA,NA,NA,1.1176895306859205,54,50-59,Male,Niedersachsen,1,Married,Protestant,15,Employee in low / medium position,"3,000 to below 3,500 <80>",2,4,More than 50 kilometer,1 <96> 49,2,0,0.75,0.3333333333333333,0.3333333333333333,1,Scenario 1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,1,1,1,1,1,1,2,3,1.162082514734774,61,60 and older,Female,Niedersachsen,1,"With partner, living together",Roman Catholic,12,Retired,"2,000 to below 2,500 <80>",2,6,21-50 kilometers,50 <96> 249,5,0,0.375,0.3333333333333333,0,NA,NA,NA,3,3,3,1,3,2,3,2,2,3,2,2,1,2,2,1
2,1,1,1,1,1,NA,NA,NA,1.162082514734774,61,60 and older,Female,Niedersachsen,1,"With partner, living together",Roman Catholic,12,Retired,"2,000 to below 2,500 <80>",2,7,21-50 kilometers,50 <96> 249,4,1,0.375,0,0,2,NA,NA,3,3,3,2,3,2,3,2,3,3,2,2,1,2,3,2
2,2,1,1,1,3,NA,NA,NA,1.060302556077204,26,18-29,Male,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",14,Unskilled worker,"1,500 to below 2,000 <80>",1,4,Less than 3 kilometer,50 <96> 249,2,0,0.5,0.6666666666666666,0.3333333333333333,2,NA,NA,3,2,3,4,4,2,3,4,1,3,4,3,1,4,3,4
4,2,1,1,1,1,1,1,8,1.060302556077204,28,18-29,Female,Niedersachsen,1,"With partner, not living together","No, I don't feel close to any religion",13,Unskilled worker,"1,500 to below 2,000 <80>",1,8,3-5 kilometers,1 <96> 49,5,38,0.5,0.6666666666666666,0.5,NA,NA,NA,2,2,3,3,2,1,3,3,3,2,3,4,1,3,3,1
2,1,1,2,2,1,NA,NA,NA,1.0585651537335286,58,50-59,Female,Niedersachsen,1,Widowed,Protestant,14,Retired,"500 to below 1,000 <80>",1,5,Less than 3 kilometer,500 <96> 999,5,2,0.375,0.6666666666666666,0.5,2,NA,NA,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3
4,3,1,3,1,2,2,3,8,1.0585651537335286,66,60 and older,Male,Niedersachsen,1,Married,Roman Catholic,12,Retired,"2,000 to below 2,500 <80>",2,7,3-5 kilometers,1 <96> 49,6,2,1,0.3333333333333333,0.3333333333333333,NA,NA,NA,4,3,4,2,4,4,4,4,4,3,3,2,2,3,3,3
2,1,1,1,1,1,NA,NA,NA,1.4239811912225706,28,18-29,Female,Niedersachsen,1,"With partner, living together",Roman Catholic,18,Senior civil servant,"4,500 to below 5,000 <80>",2,7,3-5 kilometers,50 <96> 249,6,0,0.5,0,0.3333333333333333,1,Scenario 1,2,2,3,3,1,1,2,2,2,2,3,2,2,2,3,2,3
4,1,2,2,1,1,2,2,8,1.3986254295532643,45,40-49,Female,Niedersachsen,1,Married,Roman Catholic,13,Employee in low / medium position,No answer,3,8,Don't know,1 <96> 49,6,0,0.125,0,0,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
4,1,1,1,2,1,4,4,8,1.138655462184874,34,30-39,Female,Niedersachsen,1,Married,Protestant Free Church,14,Homemaker,"3,000 to below 3,500 <80>",4,6,Don't know,There are no refugees in my town,5,0,0.875,0.6666666666666666,0,NA,NA,NA,3,2,4,3,4,3,3,4,3,3,3,2,3,4,4,2
2,1,1,1,2,1,NA,NA,NA,1.138655462184874,34,30-39,Female,Niedersachsen,1,Married,Protestant Free Church,14,Homemaker,"2,500 to below 3,000 <80>",4,6,Don't know,50 <96> 249,6,0,0.875,1,0.3333333333333333,2,NA,NA,3,3,4,4,3,4,4,4,4,4,3,4,3,4,4,4
4,1,2,2,2,3,2,3,8,0.9583333333333334,27,18-29,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",12,Employee in high position,"2,500 to below 3,000 <80>",4,6,6-10 kilometers,50 <96> 249,1,9,0.125,0,0.8333333333333334,NA,NA,NA,2,2,1,2,2,3,2,2,2,3,2,3,3,3,2,3
2,1,1,1,2,1,NA,NA,NA,1.0703557312252965,39,30-39,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",12,Employee in low / medium position,"3,000 to below 3,500 <80>",3,7,3-5 kilometers,50 <96> 249,2,4,0.5,0,0.5,2,NA,NA,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3
4,1,1,1,1,1,1,2,1,1.0211433046202036,61,60 and older,Female,Niedersachsen,1,Married,Protestant,16,Retired,"3,000 to below 3,500 <80>",2,7,6-10 kilometers,50 <96> 249,2,0,0.375,0,0.3333333333333333,NA,NA,NA,3,2,2,1,4,2,3,4,4,3,2,2,2,4,3,4
2,1,1,1,1,1,NA,NA,NA,1.0211433046202036,61,60 and older,Female,Niedersachsen,1,Married,Protestant,17,Retired,"3,500 to below 4,000 <80>",2,7,6-10 kilometers,50 <96> 249,3,0,0.375,0,0.3333333333333333,2,NA,NA,2,2,2,1,3,2,2,3,3,3,1,2,1,4,2,3
2,2,2,2,2,2,NA,NA,NA,1.0143575017946878,28,18-29,Male,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",13,Unemployed / seeking work,"500 to below 1,000 <80>",1,3,Don't know,1 <96> 49,7,10,0.5,0.6666666666666666,0,2,NA,NA,2,2,2,3,4,3,2,2,3,3,2,2,3,3,3,2
4,2,1,1,2,2,3,4,8,1.0148433205057723,58,50-59,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",13,Employee in low / medium position,No answer,2,7,Don't know,250 <96> 499,4,0,1,0.6666666666666666,0.5,NA,NA,NA,2,4,4,4,3,3,3,3,3,2,3,2,3,4,4,3
4,1,1,1,4,1,1,3,8,1.0148433205057723,73,60 and older,Female,Niedersachsen,1,Married,Protestant,11,Retired,"500 to below 1,000 <80>",2,6,More than 50 kilometer,50 <96> 249,6,0,0.5,0,0,NA,NA,NA,4,3,2,1,2,1,2,2,2,2,1,2,1,4,3,1
2,4,4,4,4,4,NA,NA,NA,1.1017672151127362,46,40-49,Male,Niedersachsen,0,"With partner, living together","No, I don't feel close to any religion",11,Skilled worker,"3,500 to below 4,000 <80>",3,6,Less than 3 kilometer,1 <96> 49,7,60,1,1,0.6666666666666666,2,NA,NA,4,4,4,4,4,3,4,4,4,3,4,4,4,1,4,4
4,4,4,4,3,4,1,1,3,1.1017672151127362,46,40-49,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",12,Skilled worker,"3,500 to below 4,000 <80>",3,7,Less than 3 kilometer,50 <96> 249,7,75,1,1,0,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,NA,1,1,2,1,NA,NA,NA,1.0672843591440546,66,60 and older,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",16,Retired,"2,000 to below 2,500 <80>",2,5,3-5 kilometers,50 <96> 249,0,1,0.75,1,0.3333333333333333,1,Scenario 2,1,4,1,4,4,4,4,4,4,4,4,4,2,2,4,4,3
2,1,3,2,2,3,NA,NA,NA,1.0672843591440546,19,18-29,Female,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",13,"In schooling / vocational training, student","500 to below 1,000 <80>",2,9,Don't know,50 <96> 249,0,0,0,0,0,2,NA,NA,2,1,1,2,2,2,1,2,2,3,2,3,2,2,1,1
4,2,1,1,2,1,1,2,9,1.0672843591440546,66,60 and older,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",20,Retired,"2,500 to below 3,000 <80>",2,5,More than 50 kilometer,250 <96> 499,1,10,0.5,0.6666666666666666,0.5,NA,NA,NA,4,1,4,4,3,4,4,4,4,4,4,3,3,3,4,3
2,NA,1,1,4,1,NA,NA,NA,1.1975308641975309,20,18-29,Female,Niedersachsen,1,"Single, without partner","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",11,"In schooling / vocational training, student",No answer,4,3,Don't know,1 <96> 49,5,0,0.25,0,0.3333333333333333,1,Scenario 2,3,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2
4,1,1,1,2,1,2,2,6,1.1975308641975309,20,18-29,Female,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",14,"In schooling / vocational training, student",No answer,4,5,Don't know,1 <96> 49,5,0,0,0,0.3333333333333333,NA,NA,NA,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2
4,1,1,1,1,1,1,2,5,1.1472733588051407,56,50-59,Female,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",13,Permanently sick or disabled,below 500 <80>,1,2,More than 50 kilometer,1000 and more,3,0,0.875,0,0.3333333333333333,NA,NA,NA,4,4,4,4,3,4,4,3,4,4,3,3,4,4,4,4
2,1,1,1,1,1,NA,NA,NA,1.1472733588051407,56,50-59,Female,Niedersachsen,1,"Single, without partner",Protestant,13,Permanently sick or disabled,below 500 <80>,1,0 ( BOTTOM ),Don't know,1000 and more,3,0,0.875,0.3333333333333333,0.3333333333333333,1,Scenario 1,2,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4
4,1,1,1,1,1,1,1,4,1.0779532967032968,22,18-29,Female,Niedersachsen,1,"Single, without partner","Christian, but not close to a particular religious community",14,Unskilled worker,"3,000 to below 3,500 <80>",3,6,Less than 3 kilometer,500 <96> 999,5,0,0,0,0.6666666666666666,NA,NA,NA,1,1,1,2,1,2,1,1,2,4,1,1,1,2,3,3
2,NA,1,1,1,1,NA,NA,NA,1.0779532967032968,61,60 and older,Male,Niedersachsen,1,Married,Protestant,20,Retired,"2,500 to below 3,000 <80>",3,4,More than 50 kilometer,1 <96> 49,5,1,0.125,0,0.5,1,Scenario 2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2
2,NA,1,1,2,1,NA,NA,NA,1.0446820175438596,41,40-49,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,12,Employee in low / medium position,"1,500 to below 2,000 <80>",1,6,More than 50 kilometer,50 <96> 249,4,6,0.625,0,0,1,Scenario 2,1,3,3,3,2,3,2,3,3,3,2,2,2,3,4,2,2
2,1,1,1,1,1,NA,NA,NA,1.0446820175438596,50,40-49,Male,Niedersachsen,1,"With partner, living together",Protestant,18,Employee in low / medium position,"2,500 to below 3,000 <80>",3,7,Less than 3 kilometer,50 <96> 249,2,0,0.125,0,0.3333333333333333,2,NA,NA,2,1,2,2,2,2,2,3,3,2,2,2,2,4,3,3
2,2,2,2,3,3,NA,NA,NA,1.0446820175438596,53,50-59,Female,Niedersachsen,1,Married,"No, I don't feel close to any religion",14,Employee in high position,"4,500 to below 5,000 <80>",5,5,6-10 kilometers,1000 and more,7,70,1,1,0.6666666666666666,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,NA,3,3,1,3,NA,NA,NA,1.0446820175438596,45,40-49,Male,Niedersachsen,1,Married,Protestant,9,Self-employed / freelancer,"2,000 to below 2,500 <80>",3,7,Less than 3 kilometer,250 <96> 499,10,99,0.75,1,0.5,1,Scenario 2,3,3,1,4,4,4,3,4,4,4,3,4,3,1,3,4,4
2,2,2,2,3,2,NA,NA,NA,1.0446820175438596,30,18-29,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in low / medium position,"3,000 to below 3,500 <80>",2,5,Don't know,There are no refugees in my town,6,2,0.75,0.3333333333333333,0,2,NA,NA,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,1
4,1,1,1,1,1,1,2,8,1.0446820175438596,41,40-49,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,12,Employee in low / medium position,"1,500 to below 2,000 <80>",1,5,6-10 kilometers,50 <96> 249,4,0,0.25,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,2,1,3,2,3,3,3,2,2,2,2,2,3,2
4,2,2,2,3,2,2,3,7,1.0446820175438596,30,18-29,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in low / medium position,"3,500 to below 4,000 <80>",2,5,3-5 kilometers,1 <96> 49,5,0,0.875,0,0.16666666666666666,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2
2,NA,1,1,1,1,NA,NA,NA,1.0375892482150355,40,30-39,Female,Niedersachsen,1,"With partner, not living together","No, I don't feel close to any religion",17,Employee in high position,"1,500 to below 2,000 <80>",1,5,3-5 kilometers,50 <96> 249,6,0,0.25,0,0.3333333333333333,1,Scenario 2,1,4,4,2,1,1,4,3,3,3,4,3,1,2,2,3,3
2,NA,1,1,1,1,NA,NA,NA,1.2223079891933617,25,18-29,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",17,Employee in low / medium position,No answer,2,6,11-20 kilometers,1 <96> 49,4,0,0,0.3333333333333333,0,1,Scenario 2,2,3,2,2,1,2,2,3,3,3,3,3,2,1,4,3,2
2,NA,2,1,2,2,NA,NA,NA,1.2223079891933617,23,18-29,Female,Niedersachsen,1,"With partner, living together",Protestant,15,"In schooling / vocational training, student","1,500 to below 2,000 <80>",2,7,3-5 kilometers,50 <96> 249,5,40,0.5,1,0,1,Scenario 2,2,3,1,3,3,4,2,2,2,4,3,2,2,2,4,3,2
2,2,1,3,3,3,NA,NA,NA,1.0034965034965035,46,40-49,Female,Niedersachsen,1,Divorced / separated,Protestant,11,Employee in low / medium position,"1,000 to below 1,500 <80>",4,3,11-20 kilometers,1 <96> 49,5,1,0.75,0.6666666666666666,0.3333333333333333,2,NA,NA,3,2,4,4,3,4,3,2,4,4,2,4,2,3,4,3
4,2,1,2,3,3,1,1,7,1.0034965034965035,46,40-49,Female,Niedersachsen,1,Divorced / separated,Protestant,14,Employee in low / medium position,"1,000 to below 1,500 <80>",4,3,21-50 kilometers,50 <96> 249,5,1,1,1,0.5,NA,NA,NA,4,2,4,4,4,3,4,2,4,3,3,3,2,4,4,4
4,1,1,1,1,1,1,1,5,1.0518885921404044,36,30-39,Male,Niedersachsen,1,"Single, without partner","No, I don't feel close to any religion",17,Other,"1,000 to below 1,500 <80>",1,5,21-50 kilometers,50 <96> 249,5,1,0,0,0,NA,NA,NA,3,1,1,1,3,2,1,1,1,2,1,2,1,3,1,1
2,1,1,1,1,1,NA,NA,NA,1.0518885921404044,45,40-49,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Homemaker,"2,000 to below 2,500 <80>",4,6,3-5 kilometers,50 <96> 249,5,1,0.25,0,0.6666666666666666,2,NA,NA,2,2,2,3,3,2,3,3,3,2,2,2,3,4,3,2
4,2,3,3,1,2,2,3,7,1.0322769953051645,30,18-29,Male,Niedersachsen,1,"With partner, living together",Other non-Christian religion,13,Skilled worker,"1,500 to below 2,000 <80>",2,7,Less than 3 kilometer,50 <96> 249,6,60,0.875,1,0.5,NA,NA,NA,3,1,3,2,3,2,3,4,3,3,3,3,3,2,2,3
2,3,3,3,3,3,NA,NA,NA,1.0793060718711276,40,30-39,Female,Niedersachsen,1,Married,Protestant,15,Self-employed / freelancer,"2,500 to below 3,000 <80>",4,4,Less than 3 kilometer,50 <96> 249,6,10,0.875,0.3333333333333333,0.8333333333333334,2,NA,NA,4,3,4,2,3,3,3,3,4,4,3,3,3,4,3,3
2,3,3,2,2,3,NA,NA,NA,1.0943562610229276,58,50-59,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,14,Employee in low / medium position,"2,000 to below 2,500 <80>",1,5,Less than 3 kilometer,50 <96> 249,4,0,1,0.6666666666666666,0.3333333333333333,1,Scenario 1,2,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3
4,1,1,1,2,1,2,2,7,1.3309957924263676,52,50-59,Male,Niedersachsen,1,Married,Protestant,14,Self-employed / freelancer,"2,000 to below 2,500 <80>",3,6,21-50 kilometers,1 <96> 49,8,40,1,1,0,NA,NA,NA,3,3,3,3,4,2,3,3,3,3,2,3,3,4,2,2
2,NA,3,3,2,3,NA,NA,NA,1.3309957924263676,55,50-59,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,13,Unemployed / seeking work,"500 to below 1,000 <80>",1,6,More than 50 kilometer,1 <96> 49,5,0,1,1,0,1,Scenario 2,3,3,3,4,3,3,3,3,3,4,3,4,3,4,4,4,4
2,4,3,3,2,3,NA,NA,NA,1.0626142595978063,38,30-39,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in high position,"2,500 to below 3,000 <80>",3,5,3-5 kilometers,1 <96> 49,9,0,0.75,1,0.5,2,NA,NA,4,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1
4,2,3,4,1,3,3,3,6,1.0626142595978063,23,18-29,Male,Niedersachsen,1,"Single, without partner",Protestant Free Church,19,Employee in low / medium position,"1,500 to below 2,000 <80>",4,3,Don't know,There are no refugees in my town,9,95,0.875,1,0,NA,NA,NA,4,3,3,4,3,3,4,4,3,2,4,3,4,3,3,3
2,1,1,2,1,2,NA,NA,NA,1.0626142595978063,23,18-29,Male,Niedersachsen,1,"Single, without partner",Protestant Free Church,12,Unskilled worker,"1,500 to below 2,000 <80>",4,5,6-10 kilometers,There are no refugees in my town,9,100,0.875,1,0,1,Scenario 1,2,3,4,3,4,2,3,3,4,4,3,3,3,4,4,4,3
2,NA,1,3,2,2,NA,NA,NA,1.0626142595978063,46,40-49,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,16,Retired,No answer,1,5,Don't know,1 <96> 49,6,0,0.5,0.6666666666666666,0,1,Scenario 2,3,3,2,4,3,3,3,3,3,4,3,3,2,2,3,3,3
4,1,1,1,2,1,2,2,5,1.0626142595978063,46,40-49,Male,Niedersachsen,1,"Single, without partner",Roman Catholic,11,Retired,"500 to below 1,000 <80>",1,5,Don't know,1 <96> 49,6,30,0.875,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,4,2,3,3,3,3,2,3,2,3,2,2,2,2
2,2,2,2,2,2,NA,NA,NA,1.064922480620155,31,30-39,Male,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Skilled worker,"3,000 to below 3,500 <80>",2,6,3-5 kilometers,1 <96> 49,5,50,0.875,1,0.16666666666666666,2,NA,NA,4,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4
4,1,1,1,1,1,1,3,5,1.4261133603238867,67,60 and older,Female,Niedersachsen,1,Widowed,"No, I don't feel close to any religion",10,Retired,"1,000 to below 1,500 <80>",1,3,6-10 kilometers,500 <96> 999,2,1,0.75,0.3333333333333333,0,NA,NA,NA,4,3,4,3,2,4,3,3,4,3,3,4,3,3,4,2
2,2,2,2,1,2,NA,NA,NA,1.4261133603238867,30,18-29,Female,Niedersachsen,1,"With partner, living together","No, I don't feel close to any religion",15,Parental leave,"500 to below 1,000 <80>",3,5,Less than 3 kilometer,1000 and more,5,25,0.5,0.6666666666666666,0.5,1,Scenario 1,2,3,2,3,3,3,3,3,3,3,2,3,2,2,4,4,3
2,NA,1,1,1,1,NA,NA,NA,1.4261133603238867,64,60 and older,Male,Niedersachsen,1,Married,"No, I don't feel close to any religion",12,Employee in low / medium position,"3,000 to below 3,500 <80>",3,4,3-5 kilometers,50 <96> 249,2,1,0.125,0,0,1,Scenario 2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,3,2,3
2,1,1,1,1,1,NA,NA,NA,1.4261133603238867,67,60 and older,Female,Niedersachsen,1,Widowed,"No, I don't feel close to any religion",10,Retired,"1,000 to below 1,500 <80>",1,3,6-10 kilometers,500 <96> 999,3,0,0.75,0,0,2,NA,NA,3,3,4,3,2,3,2,4,4,3,2,4,3,3,3,2
